agent,seed_index,seed,state_id,state,action_id,action,q_value
UCB Q-learning,21,1144,2,green,1,green,0.009763399078211
UCB Q-learning,21,1144,2,green,2,blue,0.04374569999999999
UCB Q-learning,21,1144,3,blue,0,red,0.005190000000000002
UCB Q-learning,21,1144,3,blue,1,green,0.03491099999999999
UCB Q-learning,21,1144,3,blue,2,blue,0.011667090642460999
UCB Q-learning,21,1144,4,yellow,0,red,-0.001539663399975002
UCB Q-learning,21,1144,4,yellow,1,green,-0.01282143
UCB Q-learning,21,1144,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,21,1144,5,magenta,0,red,-0.00771
UCB Q-learning,21,1144,5,magenta,1,green,0.0918
UCB Q-learning,21,1144,5,magenta,2,blue,0.01894361002026224
UCB Q-learning,21,1144,6,cyan,0,red,0.07116
UCB Q-learning,21,1144,6,cyan,1,green,-0.001539663399975002
UCB Q-learning,21,1144,6,cyan,2,blue,0.011667090642460999
UCB Q-learning,21,1144,7,white,0,red,0.0
UCB Q-learning,21,1144,7,white,1,green,0.0
UCB Q-learning,21,1144,7,white,2,blue,0.0
UCB Q-learning,22,1145,0,black,0,red,0.05444036789459998
UCB Q-learning,22,1145,0,black,1,green,0.48444999999999966
UCB Q-learning,22,1145,0,black,2,blue,0.13461032214416585
UCB Q-learning,22,1145,1,red,0,red,0.035270021632161294
UCB Q-learning,22,1145,1,red,1,green,0.04551299999999999
UCB Q-learning,22,1145,1,red,2,blue,0.14088486629999997
UCB Q-learning,22,1145,2,green,0,red,0.5309999999999997
UCB Q-learning,22,1145,2,green,1,green,0.1700620773859231
UCB Q-learning,22,1145,2,green,2,blue,-0.0087795
UCB Q-learning,22,1145,3,blue,0,red,0.24501526379699995
UCB Q-learning,22,1145,3,blue,1,green,-0.009538553850746626
UCB Q-learning,22,1145,3,blue,2,blue,0.06514328158172072
UCB Q-learning,22,1145,4,yellow,0,red,-0.01314
UCB Q-learning,22,1145,4,yellow,1,green,0.4377364880412463
UCB Q-learning,22,1145,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,22,1145,5,magenta,0,red,0.04564997872039658
UCB Q-learning,22,1145,5,magenta,1,green,0.41229377999999994
UCB Q-learning,22,1145,5,magenta,2,blue,0.07192524546561888
UCB Q-learning,22,1145,6,cyan,0,red,0.015300000000000001
UCB Q-learning,22,1145,6,cyan,1,green,0.036000594966362265
UCB Q-learning,22,1145,6,cyan,2,blue,-0.006
UCB Q-learning,22,1145,7,white,0,red,0.0
UCB Q-learning,22,1145,7,white,1,green,0.0
UCB Q-learning,22,1145,7,white,2,blue,0.0
UCB Q-learning,23,1146,0,black,0,red,0.8454499999999996
UCB Q-learning,23,1146,0,black,1,green,0.024071451809099982
UCB Q-learning,23,1146,0,black,2,blue,0.0061063023134999925
UCB Q-learning,23,1146,1,red,0,red,-0.010761376512631505
UCB Q-learning,23,1146,1,red,1,green,0.9109999999999997
UCB Q-learning,23,1146,1,red,2,blue,0.020564099999999995
UCB Q-learning,23,1146,2,green,0,red,0.20301509999999998
UCB Q-learning,23,1146,2,green,1,green,-0.011411769928545005
UCB Q-learning,23,1146,2,green,2,blue,0.03491099999999999
UCB Q-learning,23,1146,3,blue,0,red,0.013023000000000003
UCB Q-learning,23,1146,3,blue,1,green,0.04374569999999999
UCB Q-learning,23,1146,3,blue,2,blue,-0.015900182875575004
UCB Q-learning,23,1146,4,yellow,0,red,-0.0123243847275
UCB Q-learning,23,1146,4,yellow,1,green,0.22841993343098138
UCB Q-learning,23,1146,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,23,1146,5,magenta,0,red,-0.008907
UCB Q-learning,23,1146,5,magenta,1,green,0.0918
UCB Q-learning,23,1146,5,magenta,2,blue,-0.0102
UCB Q-learning,23,1146,6,cyan,0,red,0.07116
UCB Q-learning,23,1146,6,cyan,1,green,-0.013205167509
UCB Q-learning,23,1146,6,cyan,2,blue,-0.012313319317500002
UCB Q-learning,23,1146,7,white,0,red,0.0
UCB Q-learning,23,1146,7,white,1,green,0.0
UCB Q-learning,23,1146,7,white,2,blue,0.0
UCB Q-learning,24,1147,0,black,0,red,0.8454499999999996
UCB Q-learning,24,1147,0,black,1,green,0.004100382149999996
UCB Q-learning,24,1147,0,black,2,blue,-0.024222489
UCB Q-learning,24,1147,1,red,0,red,-0.012083693250000001
UCB Q-learning,24,1147,1,red,1,green,0.9109999999999997
UCB Q-learning,24,1147,1,red,2,blue,0.075096
UCB Q-learning,24,1147,2,green,0,red,0.021572999999999995
UCB Q-learning,24,1147,2,green,1,green,-0.011226132525000002
UCB Q-learning,24,1147,2,green,2,blue,0.022940999999999993
UCB Q-learning,24,1147,3,blue,0,red,-0.0102
UCB Q-learning,24,1147,3,blue,1,green,0.02114549999999999
UCB Q-learning,24,1147,3,blue,2,blue,-0.011226132525000002
UCB Q-learning,24,1147,4,yellow,0,red,-0.01282143
UCB Q-learning,24,1147,4,yellow,1,green,0.22931126899485602
UCB Q-learning,24,1147,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,24,1147,5,magenta,0,red,-0.008907
UCB Q-learning,24,1147,5,magenta,1,green,0.2718
UCB Q-learning,24,1147,5,magenta,2,blue,-0.0102
UCB Q-learning,24,1147,6,cyan,0,red,0.12029999999999999
UCB Q-learning,24,1147,6,cyan,1,green,-0.0020274149122500055
UCB Q-learning,24,1147,6,cyan,2,blue,-0.008590940017500001
UCB Q-learning,24,1147,7,white,0,red,0.0
UCB Q-learning,24,1147,7,white,1,green,0.0
UCB Q-learning,24,1147,7,white,2,blue,0.0
UCB Q-learning,25,1148,0,black,0,red,-0.02055402
UCB Q-learning,25,1148,0,black,1,green,0.48444999999999966
UCB Q-learning,25,1148,0,black,2,blue,0.011542759499999992
UCB Q-learning,25,1148,1,red,0,red,-0.008907
UCB Q-learning,25,1148,1,red,1,green,0.07358999999999999
UCB Q-learning,25,1148,1,red,2,blue,-0.0102
UCB Q-learning,25,1148,2,green,0,red,0.5309999999999997
UCB Q-learning,25,1148,2,green,1,green,0.18460389305999436
UCB Q-learning,25,1148,2,green,2,blue,0.062778
UCB Q-learning,25,1148,3,blue,0,red,0.09561599999999999
UCB Q-learning,25,1148,3,blue,1,green,0.02228999999999999
UCB Q-learning,25,1148,3,blue,2,blue,-0.0012620181000000058
UCB Q-learning,25,1148,4,yellow,0,red,0.16580357464693968
UCB Q-learning,25,1148,4,yellow,1,green,0.14713792035137524
UCB Q-learning,25,1148,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,25,1148,5,magenta,0,red,0.008084685178499992
UCB Q-learning,25,1148,5,magenta,1,green,0.2178
UCB Q-learning,25,1148,5,magenta,2,blue,-0.010331429999999999
UCB Q-learning,25,1148,6,cyan,0,red,0.19379999999999997
UCB Q-learning,25,1148,6,cyan,1,green,0.12653669381939092
UCB Q-learning,25,1148,6,cyan,2,blue,-0.009744899999999999
UCB Q-learning,25,1148,7,white,0,red,0.0
UCB Q-learning,25,1148,7,white,1,green,0.0
UCB Q-learning,25,1148,7,white,2,blue,0.0
UCB Q-learning,26,1149,0,black,0,red,0.024685482918299993
UCB Q-learning,26,1149,0,black,1,green,0.48444999999999966
UCB Q-learning,26,1149,0,black,2,blue,0.04897331817359999
UCB Q-learning,26,1149,1,red,0,red,0.012370259179867936
UCB Q-learning,26,1149,1,red,1,green,0.0458721
UCB Q-learning,26,1149,1,red,2,blue,0.09561599999999999
UCB Q-learning,26,1149,2,green,0,red,0.5309999999999997
UCB Q-learning,26,1149,2,green,1,green,0.15649447399646327
UCB Q-learning,26,1149,2,green,2,blue,0.044344199999999986
UCB Q-learning,26,1149,3,blue,0,red,0.1230042
UCB Q-learning,26,1149,3,blue,1,green,0.02114549999999999
UCB Q-learning,26,1149,3,blue,2,blue,0.0005379290018999961
UCB Q-learning,26,1149,4,yellow,0,red,0.1457257189142241
UCB Q-learning,26,1149,4,yellow,1,green,0.09214039947609345
UCB Q-learning,26,1149,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,26,1149,5,magenta,0,red,0.001423288855949997
UCB Q-learning,26,1149,5,magenta,1,green,0.20646
UCB Q-learning,26,1149,5,magenta,2,blue,-0.0102
UCB Q-learning,26,1149,6,cyan,0,red,0.19821
UCB Q-learning,26,1149,6,cyan,1,green,0.021949444637668486
UCB Q-learning,26,1149,6,cyan,2,blue,0.009397611246367938
UCB Q-learning,26,1149,7,white,0,red,0.0
UCB Q-learning,26,1149,7,white,1,green,0.0
UCB Q-learning,26,1149,7,white,2,blue,0.0
UCB Q-learning,27,1150,0,black,0,red,-0.015241751767762504
UCB Q-learning,27,1150,0,black,1,green,0.48444999999999966
UCB Q-learning,27,1150,0,black,2,blue,-0.0166386
UCB Q-learning,27,1150,1,red,0,red,0.004203645494999991
UCB Q-learning,27,1150,1,red,1,green,0.07358999999999999
UCB Q-learning,27,1150,1,red,2,blue,-0.006
UCB Q-learning,27,1150,2,green,0,red,0.5309999999999997
UCB Q-learning,27,1150,2,green,1,green,0.22746947578485896
UCB Q-learning,27,1150,2,green,2,blue,0.01981861342897517
UCB Q-learning,27,1150,3,blue,0,red,-0.006
UCB Q-learning,27,1150,3,blue,1,green,-0.006
UCB Q-learning,27,1150,3,blue,2,blue,0.014011417917524993
UCB Q-learning,27,1150,4,yellow,0,red,0.1932127891773422
UCB Q-learning,27,1150,4,yellow,1,green,0.20566863730803744
UCB Q-learning,27,1150,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,27,1150,5,magenta,0,red,-0.006
UCB Q-learning,27,1150,5,magenta,1,green,0.0
UCB Q-learning,27,1150,5,magenta,2,blue,-0.0025885072500000028
UCB Q-learning,27,1150,6,cyan,0,red,0.009000000000000001
UCB Q-learning,27,1150,6,cyan,1,green,0.2136388796440863
UCB Q-learning,27,1150,6,cyan,2,blue,-0.0025885072500000028
UCB Q-learning,27,1150,7,white,0,red,0.0
UCB Q-learning,27,1150,7,white,1,green,0.0
UCB Q-learning,27,1150,7,white,2,blue,0.0
UCB Q-learning,28,1151,0,black,0,red,0.8454499999999996
UCB Q-learning,28,1151,0,black,1,green,0.031326226665
UCB Q-learning,28,1151,0,black,2,blue,-0.004010670686962505
UCB Q-learning,28,1151,1,red,0,red,-0.004013331577500001
UCB Q-learning,28,1151,1,red,1,green,0.9109999999999997
UCB Q-learning,28,1151,1,red,2,blue,-0.0102
UCB Q-learning,28,1151,2,green,0,red,0.132243
UCB Q-learning,28,1151,2,green,1,green,-0.0013919015775000019
UCB Q-learning,28,1151,2,green,2,blue,-0.007635
UCB Q-learning,28,1151,3,blue,0,red,0.05648999999999999
UCB Q-learning,28,1151,3,blue,1,green,-0.007578824627336251
UCB Q-learning,28,1151,3,blue,2,blue,-0.009128112150000003
UCB Q-learning,28,1151,4,yellow,0,red,0.22989583024217455
UCB Q-learning,28,1151,4,yellow,1,green,-0.0122349
UCB Q-learning,28,1151,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,28,1151,5,magenta,0,red,-0.00771
UCB Q-learning,28,1151,5,magenta,1,green,0.2178
UCB Q-learning,28,1151,5,magenta,2,blue,-0.006
UCB Q-learning,28,1151,6,cyan,0,red,0.009000000000000001
UCB Q-learning,28,1151,6,cyan,1,green,0.009365949199049995
UCB Q-learning,28,1151,6,cyan,2,blue,-0.006
UCB Q-learning,28,1151,7,white,0,red,0.0
UCB Q-learning,28,1151,7,white,1,green,0.0
UCB Q-learning,28,1151,7,white,2,blue,0.0
UCB Q-learning,29,1152,0,black,0,red,0.8454499999999996
UCB Q-learning,29,1152,0,black,1,green,-0.004065421410000002
UCB Q-learning,29,1152,0,black,2,blue,-0.002549734695000005
UCB Q-learning,29,1152,1,red,0,red,-0.011910459220500002
UCB Q-learning,29,1152,1,red,1,green,0.9109999999999997
UCB Q-learning,29,1152,1,red,2,blue,0.0747882
UCB Q-learning,29,1152,2,green,0,red,0.14007599999999998
UCB Q-learning,29,1152,2,green,1,green,-0.012399575565000001
UCB Q-learning,29,1152,2,green,2,blue,0.02228999999999999
UCB Q-learning,29,1152,3,blue,0,red,0.075096
UCB Q-learning,29,1152,3,blue,1,green,0.03491099999999999
UCB Q-learning,29,1152,3,blue,2,blue,-0.013362606525000001
UCB Q-learning,29,1152,4,yellow,0,red,-0.0124138245675
UCB Q-learning,29,1152,4,yellow,1,green,0.22940503287856617
UCB Q-learning,29,1152,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,29,1152,5,magenta,0,red,-0.009744899999999999
UCB Q-learning,29,1152,5,magenta,1,green,0.24426
UCB Q-learning,29,1152,5,magenta,2,blue,-0.0011941622934352539
UCB Q-learning,29,1152,6,cyan,0,red,0.08879999999999999
UCB Q-learning,29,1152,6,cyan,1,green,-0.010609350145500001
UCB Q-learning,29,1152,6,cyan,2,blue,-0.010208109075
UCB Q-learning,29,1152,7,white,0,red,0.0
UCB Q-learning,29,1152,7,white,1,green,0.0
UCB Q-learning,29,1152,7,white,2,blue,0.0
Novelty-based Q-learning,0,2123,0,black,0,red,0.8454499999999996
Novelty-based Q-learning,0,2123,0,black,1,green,0.5986428057402963
Novelty-based Q-learning,0,2123,0,black,2,blue,0.3049429027645695
Novelty-based Q-learning,0,2123,1,red,0,red,0.3952042582775678
Novelty-based Q-learning,0,2123,1,red,1,green,0.9109999999999997
Novelty-based Q-learning,0,2123,1,red,2,blue,0.49085338734477557
Novelty-based Q-learning,0,2123,2,green,0,red,0.31200056357945793
Novelty-based Q-learning,0,2123,2,green,1,green,0.7204131180583832
Novelty-based Q-learning,0,2123,2,green,2,blue,0.28850173939890295
Novelty-based Q-learning,0,2123,3,blue,0,red,0.34451540099545136
Novelty-based Q-learning,0,2123,3,blue,1,green,0.388487720267823
Novelty-based Q-learning,0,2123,3,blue,2,blue,0.49599682491876534
Novelty-based Q-learning,0,2123,4,yellow,0,red,0.27015387509424366
Novelty-based Q-learning,0,2123,4,yellow,1,green,0.24643748142705502
Novelty-based Q-learning,0,2123,4,yellow,2,blue,0.9799999999999999
Novelty-based Q-learning,0,2123,5,magenta,0,red,0.3679171763978357
Novelty-based Q-learning,0,2123,5,magenta,1,green,0.7782283532868458
Novelty-based Q-learning,0,2123,5,magenta,2,blue,0.30293161788577727
Novelty-based Q-learning,0,2123,6,cyan,0,red,0.3298983288388197
Novelty-based Q-learning,0,2123,6,cyan,1,green,0.49070988316745445
Novelty-based Q-learning,0,2123,6,cyan,2,blue,0.45869995342083875
Novelty-based Q-learning,0,2123,7,white,0,red,0.0
Novelty-based Q-learning,0,2123,7,white,1,green,0.0
Novelty-based Q-learning,0,2123,7,white,2,blue,0.0
Novelty-based Q-learning,1,2124,0,black,0,red,0.4987478157845555
Novelty-based Q-learning,1,2124,0,black,1,green,0.5417048783636784
Novelty-based Q-learning,1,2124,0,black,2,blue,0.49279394975534574
Novelty-based Q-learning,1,2124,1,red,0,red,0.4331301548763238
Novelty-based Q-learning,1,2124,1,red,1,green,0.7823406886266427
Novelty-based Q-learning,1,2124,1,red,2,blue,0.19226319007933407
Novelty-based Q-learning,1,2124,2,green,0,red,0.7873696645693996
Novelty-based Q-learning,1,2124,2,green,1,green,0.7100516425502396
Novelty-based Q-learning,1,2124,2,green,2,blue,0.5954411339870838
Novelty-based Q-learning,1,2124,3,blue,0,red,0.23633257496750995
Novelty-based Q-learning,1,2124,3,blue,1,green,0.5297405622174524
Novelty-based Q-learning,1,2124,3,blue,2,blue,0.3343516615755515
Novelty-based Q-learning,1,2124,4,yellow,0,red,0.11485729456806373
Novelty-based Q-learning,1,2124,4,yellow,1,green,0.5327653089800712
Novelty-based Q-learning,1,2124,4,yellow,2,blue,0.9799999955955958
Novelty-based Q-learning,1,2124,5,magenta,0,red,0.37151724192615343
Novelty-based Q-learning,1,2124,5,magenta,1,green,0.21738498843271564
Novelty-based Q-learning,1,2124,5,magenta,2,blue,0.19338377477818638
Novelty-based Q-learning,1,2124,6,cyan,0,red,0.1558913281416
Novelty-based Q-learning,1,2124,6,cyan,1,green,0.17138133021517615
Novelty-based Q-learning,1,2124,6,cyan,2,blue,0.6127944686658015
Novelty-based Q-learning,1,2124,7,white,0,red,0.0
Novelty-based Q-learning,1,2124,7,white,1,green,0.0
Novelty-based Q-learning,1,2124,7,white,2,blue,0.0
Novelty-based Q-learning,2,2125,0,black,0,red,0.8454499999999996
Novelty-based Q-learning,2,2125,0,black,1,green,0.4678809874067865
Novelty-based Q-learning,2,2125,0,black,2,blue,0.5645908473709688
Novelty-based Q-learning,2,2125,1,red,0,red,0.3378262349006561
Novelty-based Q-learning,2,2125,1,red,1,green,0.9109999999999997
Novelty-based Q-learning,2,2125,1,red,2,blue,0.6078332191613355
Novelty-based Q-learning,2,2125,2,green,0,red,0.3434992415593314
Novelty-based Q-learning,2,2125,2,green,1,green,0.35424778924828093
Novelty-based Q-learning,2,2125,2,green,2,blue,0.39076750608680083
Novelty-based Q-learning,2,2125,3,blue,0,red,0.49936230816038635
Novelty-based Q-learning,2,2125,3,blue,1,green,0.5758485339107451
Novelty-based Q-learning,2,2125,3,blue,2,blue,0.6711538114125142
Novelty-based Q-learning,2,2125,4,yellow,0,red,0.3242050516495244
Novelty-based Q-learning,2,2125,4,yellow,1,green,0.2811503915900428
Novelty-based Q-learning,2,2125,4,yellow,2,blue,0.9799999999999999
Novelty-based Q-learning,2,2125,5,magenta,0,red,0.6889938270400524
Novelty-based Q-learning,2,2125,5,magenta,1,green,0.38134759646955596
Novelty-based Q-learning,2,2125,5,magenta,2,blue,0.29565058633167474
Novelty-based Q-learning,2,2125,6,cyan,0,red,0.2487696791457178
Novelty-based Q-learning,2,2125,6,cyan,1,green,0.7055011330361468
Novelty-based Q-learning,2,2125,6,cyan,2,blue,0.4263202139950616
Novelty-based Q-learning,2,2125,7,white,0,red,0.0
Novelty-based Q-learning,2,2125,7,white,1,green,0.0
Novelty-based Q-learning,2,2125,7,white,2,blue,0.0
Novelty-based Q-learning,3,2126,0,black,0,red,0.8454499999999996
Novelty-based Q-learning,3,2126,0,black,1,green,0.2649080946957816
Novelty-based Q-learning,3,2126,0,black,2,blue,0.4602519424826595
Novelty-based Q-learning,3,2126,1,red,0,red,0.4928778145789674
Novelty-based Q-learning,3,2126,1,red,1,green,0.9109999999999997
Novelty-based Q-learning,3,2126,1,red,2,blue,0.3062500891864617
Novelty-based Q-learning,3,2126,2,green,0,red,0.511558472914442
Novelty-based Q-learning,3,2126,2,green,1,green,0.3768660558950566
Novelty-based Q-learning,3,2126,2,green,2,blue,0.500131964296379
Novelty-based Q-learning,3,2126,3,blue,0,red,0.39385857212045083
Novelty-based Q-learning,3,2126,3,blue,1,green,0.5511136746525538
Novelty-based Q-learning,3,2126,3,blue,2,blue,0.5372247052201529
Novelty-based Q-learning,3,2126,4,yellow,0,red,0.21604333235488657
Novelty-based Q-learning,3,2126,4,yellow,1,green,0.4366428159376543
Novelty-based Q-learning,3,2126,4,yellow,2,blue,0.9799999999999999
Novelty-based Q-learning,3,2126,5,magenta,0,red,0.6096649530112813
Novelty-based Q-learning,3,2126,5,magenta,1,green,0.28621768690625404
Novelty-based Q-learning,3,2126,5,magenta,2,blue,0.19676305874272448
Novelty-based Q-learning,3,2126,6,cyan,0,red,0.2508292958608067
Novelty-based Q-learning,3,2126,6,cyan,1,green,0.5831441588376252
Novelty-based Q-learning,3,2126,6,cyan,2,blue,0.6720403641350419
Novelty-based Q-learning,3,2126,7,white,0,red,0.0
Novelty-based Q-learning,3,2126,7,white,1,green,0.0
Novelty-based Q-learning,3,2126,7,white,2,blue,0.0
Novelty-based Q-learning,4,2127,0,black,0,red,0.15773146133605592
Novelty-based Q-learning,4,2127,0,black,1,green,0.48444999999999977
Novelty-based Q-learning,4,2127,0,black,2,blue,0.32707336929085656
Novelty-based Q-learning,4,2127,1,red,0,red,0.5542005694283595
Novelty-based Q-learning,4,2127,1,red,1,green,0.7400179244967793
Novelty-based Q-learning,4,2127,1,red,2,blue,0.4814747164616364
Novelty-based Q-learning,4,2127,2,green,0,red,0.5309999999999999
Novelty-based Q-learning,4,2127,2,green,1,green,0.3571450535764176
Novelty-based Q-learning,4,2127,2,green,2,blue,0.3800560171985636
Novelty-based Q-learning,4,2127,3,blue,0,red,0.2702441608019287
Novelty-based Q-learning,4,2127,3,blue,1,green,0.1641946579542412
Novelty-based Q-learning,4,2127,3,blue,2,blue,0.4160438189565483
Novelty-based Q-learning,4,2127,4,yellow,0,red,0.2894071892179817
Novelty-based Q-learning,4,2127,4,yellow,1,green,0.12635953116735943
Novelty-based Q-learning,4,2127,4,yellow,2,blue,0.5800000000000001
Novelty-based Q-learning,4,2127,5,magenta,0,red,0.32243000633685187
Novelty-based Q-learning,4,2127,5,magenta,1,green,0.2501560552814022
Novelty-based Q-learning,4,2127,5,magenta,2,blue,0.207235897971486
Novelty-based Q-learning,4,2127,6,cyan,0,red,0.1109431789180112
Novelty-based Q-learning,4,2127,6,cyan,1,green,0.4359807223138027
Novelty-based Q-learning,4,2127,6,cyan,2,blue,0.14833664822098458
Novelty-based Q-learning,4,2127,7,white,0,red,0.0
Novelty-based Q-learning,4,2127,7,white,1,green,0.0
Novelty-based Q-learning,4,2127,7,white,2,blue,0.0
Novelty-based Q-learning,5,2128,0,black,0,red,0.664949998009388
Novelty-based Q-learning,5,2128,0,black,1,green,0.4328489182547564
Novelty-based Q-learning,5,2128,0,black,2,blue,0.28008190319786275
Novelty-based Q-learning,5,2128,1,red,0,red,0.25165473292882995
Novelty-based Q-learning,5,2128,1,red,1,green,0.34561203017133363
Novelty-based Q-learning,5,2128,1,red,2,blue,0.720999999854053
Novelty-based Q-learning,5,2128,2,green,0,red,0.1743950899773889
Novelty-based Q-learning,5,2128,2,green,1,green,0.5678110931943929
Novelty-based Q-learning,5,2128,2,green,2,blue,0.2461291525197843
Novelty-based Q-learning,5,2128,3,blue,0,red,0.5123948136289699
Novelty-based Q-learning,5,2128,3,blue,1,green,0.27076885606625306
Novelty-based Q-learning,5,2128,3,blue,2,blue,0.2861841973602508
Novelty-based Q-learning,5,2128,4,yellow,0,red,0.541505039260595
Novelty-based Q-learning,5,2128,4,yellow,1,green,0.2505415781904826
Novelty-based Q-learning,5,2128,4,yellow,2,blue,0.9799999999999999
Novelty-based Q-learning,5,2128,5,magenta,0,red,0.22611915155592952
Novelty-based Q-learning,5,2128,5,magenta,1,green,0.7799999999947285
Novelty-based Q-learning,5,2128,5,magenta,2,blue,0.2407410319229876
Novelty-based Q-learning,5,2128,6,cyan,0,red,0.056205961803
Novelty-based Q-learning,5,2128,6,cyan,1,green,0.20669174303098037
Novelty-based Q-learning,5,2128,6,cyan,2,blue,0.20985825222384796
Novelty-based Q-learning,5,2128,7,white,0,red,0.0
Novelty-based Q-learning,5,2128,7,white,1,green,0.0
Novelty-based Q-learning,5,2128,7,white,2,blue,0.0
Novelty-based Q-learning,6,2129,0,black,0,red,0.8454499999999996
Novelty-based Q-learning,6,2129,0,black,1,green,0.19446482181810165
Novelty-based Q-learning,6,2129,0,black,2,blue,0.19646839245401332
Novelty-based Q-learning,6,2129,1,red,0,red,0.3692470108811598
Novelty-based Q-learning,6,2129,1,red,1,green,0.9109999999999997
Novelty-based Q-learning,6,2129,1,red,2,blue,0.4212413609905146
Novelty-based Q-learning,6,2129,2,green,0,red,0.21983935503781368
Novelty-based Q-learning,6,2129,2,green,1,green,0.24732212557645175
Novelty-based Q-learning,6,2129,2,green,2,blue,0.2868823872616849
Novelty-based Q-learning,6,2129,3,blue,0,red,0.3893705267389056
Novelty-based Q-learning,6,2129,3,blue,1,green,0.2603832556198836
Novelty-based Q-learning,6,2129,3,blue,2,blue,0.32829670650001996
Novelty-based Q-learning,6,2129,4,yellow,0,red,0.08708148878985206
Novelty-based Q-learning,6,2129,4,yellow,1,green,0.383123727776294
Novelty-based Q-learning,6,2129,4,yellow,2,blue,0.9799999999999999
Novelty-based Q-learning,6,2129,5,magenta,0,red,0.6382231312646722
Novelty-based Q-learning,6,2129,5,magenta,1,green,0.33789495342744497
Novelty-based Q-learning,6,2129,5,magenta,2,blue,0.2193902502220506
Novelty-based Q-learning,6,2129,6,cyan,0,red,0.2308210565622147
Novelty-based Q-learning,6,2129,6,cyan,1,green,0.2776319014160414
Novelty-based Q-learning,6,2129,6,cyan,2,blue,0.10004618594626608
Novelty-based Q-learning,6,2129,7,white,0,red,0.0
Novelty-based Q-learning,6,2129,7,white,1,green,0.0
Novelty-based Q-learning,6,2129,7,white,2,blue,0.0
Novelty-based Q-learning,7,2130,0,black,0,red,0.8454499998760003
Novelty-based Q-learning,7,2130,0,black,1,green,0.29645443482270684
Novelty-based Q-learning,7,2130,0,black,2,blue,0.30844314842845255
Novelty-based Q-learning,7,2130,1,red,0,red,0.777415154913475
Novelty-based Q-learning,7,2130,1,red,1,green,0.9109999999999997
Novelty-based Q-learning,7,2130,1,red,2,blue,0.7086852641260669
Novelty-based Q-learning,7,2130,2,green,0,red,0.46687282101041
Novelty-based Q-learning,7,2130,2,green,1,green,0.5456541817607208
Novelty-based Q-learning,7,2130,2,green,2,blue,0.46813571145316046
Novelty-based Q-learning,7,2130,3,blue,0,red,0.4709527316086447
Novelty-based Q-learning,7,2130,3,blue,1,green,0.34930950628532587
Novelty-based Q-learning,7,2130,3,blue,2,blue,0.4333673379193026
Novelty-based Q-learning,7,2130,4,yellow,0,red,0.5124711628919809
Novelty-based Q-learning,7,2130,4,yellow,1,green,0.49768771045055027
Novelty-based Q-learning,7,2130,4,yellow,2,blue,0.9799999999999999
Novelty-based Q-learning,7,2130,5,magenta,0,red,0.7762541190287375
Novelty-based Q-learning,7,2130,5,magenta,1,green,0.32259964171675637
Novelty-based Q-learning,7,2130,5,magenta,2,blue,0.1483591669230393
Novelty-based Q-learning,7,2130,6,cyan,0,red,0.15041988997011668
Novelty-based Q-learning,7,2130,6,cyan,1,green,0.1872648435547724
Novelty-based Q-learning,7,2130,6,cyan,2,blue,0.2396494691835602
Novelty-based Q-learning,7,2130,7,white,0,red,0.0
Novelty-based Q-learning,7,2130,7,white,1,green,0.0
Novelty-based Q-learning,7,2130,7,white,2,blue,0.0
Novelty-based Q-learning,8,2131,0,black,0,red,0.8453731081675593
Novelty-based Q-learning,8,2131,0,black,1,green,0.3702530906417143
Novelty-based Q-learning,8,2131,0,black,2,blue,0.6791831500393587
Novelty-based Q-learning,8,2131,1,red,0,red,0.3095800280244372
Novelty-based Q-learning,8,2131,1,red,1,green,0.9109937047622564
Novelty-based Q-learning,8,2131,1,red,2,blue,0.47928976899008546
Novelty-based Q-learning,8,2131,2,green,0,red,0.5362967545104302
Novelty-based Q-learning,8,2131,2,green,1,green,0.28660735723361624
Novelty-based Q-learning,8,2131,2,green,2,blue,0.32561596516588853
Novelty-based Q-learning,8,2131,3,blue,0,red,0.4176819897523615
Novelty-based Q-learning,8,2131,3,blue,1,green,0.31473687386888793
Novelty-based Q-learning,8,2131,3,blue,2,blue,0.7562261749444131
Novelty-based Q-learning,8,2131,4,yellow,0,red,0.28213054488985834
Novelty-based Q-learning,8,2131,4,yellow,1,green,0.7494587947435519
Novelty-based Q-learning,8,2131,4,yellow,2,blue,0.9799999999999999
Novelty-based Q-learning,8,2131,5,magenta,0,red,0.09476539157433964
Novelty-based Q-learning,8,2131,5,magenta,1,green,0.21636683445933846
Novelty-based Q-learning,8,2131,5,magenta,2,blue,0.438592049247118
Novelty-based Q-learning,8,2131,6,cyan,0,red,0.19007491981362
Novelty-based Q-learning,8,2131,6,cyan,1,green,0.7448898625448207
Novelty-based Q-learning,8,2131,6,cyan,2,blue,0.2504252151975379
Novelty-based Q-learning,8,2131,7,white,0,red,0.0
Novelty-based Q-learning,8,2131,7,white,1,green,0.0
Novelty-based Q-learning,8,2131,7,white,2,blue,0.0
